sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Nadat Heth's verkenners op de Noordelijke cavalerie gestuit waren bij Gettysburg, stuurden beide partijen ruiters om met een dodemansvaart versterkingen te gaan halen.	gestuit	7	waren	8.0	verkenners	2	{'Number': 'Plur', 'lemma': 'verkenner'}	NOUN	waren	8	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	6	[{'id': 7, 'form': 'cavalerie', 'lemma': 'cavalerie', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 8, 'deprel': 'obl:arg', 'deps': [('obl:arg:op', 8)], 'misc': None}]	"{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000045368/WR-P-E-I-0000045368.p.3.s.65.4.xml', 'sent_id': 'WR-P-E-I-0000045368.p.3.s.65.4', 'text': ""Nadat Heth's verkenners op de Noordelijke cavalerie gestuit waren bij Gettysburg, stuurden beide partijen ruiters om met een dodemansvaart versterkingen te gaan halen."", 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}"	was	PL -> SG	Nadat Heth's verkenners op de Noordelijke cavalerie gestuit	Nadat Heth's verkenners op de Noordelijke cavalerie gestuit was bij Gettysburg, stuurden beide partijen ruiters om met een dodemansvaart versterkingen te gaan halen.	[]	[{'id': 7, 'form': 'cavalerie', 'lemma': 'cavalerie', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 8, 'deprel': 'obl:arg', 'deps': [('obl:arg:op', 8)], 'misc': None}]	1	0	1	True	False	True	0.0026925202577651	SV-#	nld	PL	SG	SV	aux	+
Bezoeksters van de internationale consumentenbeurs Femina, die van 16 tot en met 30 september in Rotterdam wordt gehouden, kunnen zelf constateren hoe erg de lucht in de omgeving van het beursgebouw vervuild is.	constateren	22	kunnen	20.0	Bezoeksters	0	{'Number': 'Plur', 'lemma': 'bezoekster'}	NOUN	kunnen	20	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'kunnen'}	AUX	20	[{'id': 5, 'form': 'consumentenbeurs', 'lemma': 'consument_beurs', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 1, 'deprel': 'nmod', 'deps': [('nmod:van', 1), ('nsubj:pass', 19)], 'misc': None}, {'id': 6, 'form': 'Femina', 'lemma': 'Femina', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 5, 'deprel': 'appos', 'deps': [('appos', 5)], 'misc': {'SpaceAfter': 'No'}}, {'id': 15, 'form': 'september', 'lemma': 'september', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 14, 'deprel': 'flat', 'deps': [('flat', 14)], 'misc': None}, {'id': 17, 'form': 'Rotterdam', 'lemma': 'Rotterdam', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 19, 'deprel': 'obl', 'deps': [('obl:in', 19)], 'misc': None}, {'id': 18, 'form': 'wordt', 'lemma': 'worden', 'upos': 'AUX', 'xpos': 'WW|pv|tgw|met-t', 'feats': {'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 19, 'deprel': 'aux:pass', 'deps': [('aux:pass', 19)], 'misc': None}]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3149.xml', 'sent_id': 'cdb\\3149', 'text': 'Bezoeksters van de internationale consumentenbeurs Femina, die van 16 tot en met 30 september in Rotterdam wordt gehouden, kunnen zelf constateren hoe erg de lucht in de omgeving van het beursgebouw vervuild is.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	kan	PL -> SG	Bezoeksters van de internationale consumentenbeurs Femina, die van 16 tot en met 30 september in Rotterdam wordt gehouden,	Bezoeksters van de internationale consumentenbeurs Femina, die van 16 tot en met 30 september in Rotterdam wordt gehouden, kan zelf constateren hoe erg de lucht in de omgeving van het beursgebouw vervuild is.	[]	[{'id': 5, 'form': 'consumentenbeurs', 'lemma': 'consument_beurs', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 1, 'deprel': 'nmod', 'deps': [('nmod:van', 1), ('nsubj:pass', 19)], 'misc': None}, {'id': 6, 'form': 'Femina', 'lemma': 'Femina', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 5, 'deprel': 'appos', 'deps': [('appos', 5)], 'misc': {'SpaceAfter': 'No'}}, {'id': 15, 'form': 'september', 'lemma': 'september', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 14, 'deprel': 'flat', 'deps': [('flat', 14)], 'misc': None}, {'id': 17, 'form': 'Rotterdam', 'lemma': 'Rotterdam', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 19, 'deprel': 'obl', 'deps': [('obl:in', 19)], 'misc': None}, {'id': 18, 'form': 'wordt', 'lemma': 'worden', 'upos': 'AUX', 'xpos': 'WW|pv|tgw|met-t', 'feats': {'Number': 'Sing', 'Tense': 'Pres', 'VerbForm': 'Fin'}, 'head': 19, 'deprel': 'aux:pass', 'deps': [('aux:pass', 19)], 'misc': None}]	5	0	5	True	False	True	0.1459406485781945	SV-#	nld	PL	SG	SV	aux	+
In het eerste jaar was dat ook meteen de zwakke plek van de serie, omdat de karakters nog veel moesten leren, maar de kijkers veel minder.	leren	21	moesten	20.0	karakters	17	{'Number': 'Plur', 'lemma': 'karakter'}	NOUN	moesten	20	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'moeten'}	AUX	3	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000027197/WR-P-E-I-0000027197.p.3.s.51.xml', 'sent_id': 'WR-P-E-I-0000027197.p.3.s.51', 'text': 'In het eerste jaar was dat ook meteen de zwakke plek van de serie, omdat de karakters nog veel moesten leren, maar de kijkers veel minder.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	moest	PL -> SG	In het eerste jaar was dat ook meteen de zwakke plek van de serie, omdat de karakters nog veel	In het eerste jaar was dat ook meteen de zwakke plek van de serie, omdat de karakters nog veel moest leren, maar de kijkers veel minder.	[]	[]	0	0	0	False	False	False	0.0002366410517786	SV-#	nld	PL	SG	SV	aux	+
Kerkelijke ambtenaren zoals bisschoppen en monniken mochten alleen meegaan met de toestemming van hun kerkelijke leiders, zwakken en ouderen werden overigens ontmoedigd om mee te gaan.	meegaan	8	mochten	6.0	ambtenaren	1	{'Number': 'Plur', 'lemma': 'ambtenaar'}	NOUN	mochten	6	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'mogen'}	AUX	5	[{'id': 4, 'form': 'bisschoppen', 'lemma': 'bisschop', 'upos': 'NOUN', 'xpos': 'N|soort|mv|basis', 'feats': {'Number': 'Plur'}, 'head': 2, 'deprel': 'nmod', 'deps': [('nmod', 2)], 'misc': None}]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000086197/WR-P-E-I-0000086197.p.1.s.75.xml', 'sent_id': 'WR-P-E-I-0000086197.p.1.s.75', 'text': 'Kerkelijke ambtenaren zoals bisschoppen en monniken mochten alleen meegaan met de toestemming van hun kerkelijke leiders, zwakken en ouderen werden overigens ontmoedigd om mee te gaan.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	mocht	PL -> SG	Kerkelijke ambtenaren zoals bisschoppen en monniken	Kerkelijke ambtenaren zoals bisschoppen en monniken mocht alleen meegaan met de toestemming van hun kerkelijke leiders, zwakken en ouderen werden overigens ontmoedigd om mee te gaan.	[{'id': 4, 'form': 'bisschoppen', 'lemma': 'bisschop', 'upos': 'NOUN', 'xpos': 'N|soort|mv|basis', 'feats': {'Number': 'Plur'}, 'head': 2, 'deprel': 'nmod', 'deps': [('nmod', 2)], 'misc': None}]	[]	1	1	0	True	True	False	0.0271694100050084	SV-#	nld	PL	SG	SV	aux	+
De Meeuwen hoopt dat de Westlanders nog te zeer met hun gedachten bij het door hen geliefde zaalhandbalspel zullen vertoeven.	vertoeven	19	zullen	18.0	Westlanders	5	{'Number': 'Plur', 'lemma': 'Westlander'}	NOUN	zullen	18	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zullen'}	AUX	13	[{'id': 12, 'form': 'gedachten', 'lemma': 'gedachte', 'upos': 'NOUN', 'xpos': 'N|soort|mv|basis', 'feats': {'Number': 'Plur'}, 'head': 20, 'deprel': 'obl', 'deps': [('obl:met', 20)], 'misc': None}]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/6919.xml', 'sent_id': 'cdb\\6919', 'text': 'De Meeuwen hoopt dat de Westlanders nog te zeer met hun gedachten bij het door hen geliefde zaalhandbalspel zullen vertoeven.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	zal	PL -> SG	De Meeuwen hoopt dat de Westlanders nog te zeer met hun gedachten bij het door hen geliefde zaalhandbalspel	De Meeuwen hoopt dat de Westlanders nog te zeer met hun gedachten bij het door hen geliefde zaalhandbalspel zal vertoeven.	[{'id': 12, 'form': 'gedachten', 'lemma': 'gedachte', 'upos': 'NOUN', 'xpos': 'N|soort|mv|basis', 'feats': {'Number': 'Plur'}, 'head': 20, 'deprel': 'obl', 'deps': [('obl:met', 20)], 'misc': None}]	[]	1	1	0	True	True	False	0.0095485999876458	SV-#	nld	PL	SG	SV	aux	+
Sueter kreeg ook niets, maar zijn aannemers voor een alternatieve tank, MacFie en Nesfield, mochten duizend pond delen.	delen	20	mochten	17.0	aannemers	7	{'Number': 'Plur', 'lemma': 'aannemer'}	NOUN	mochten	17	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'mogen'}	AUX	10	[{'id': 12, 'form': 'tank', 'lemma': 'tank', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': [('nmod:voor', 8)], 'misc': {'SpaceAfter': 'No'}}, {'id': 14, 'form': 'MacFie', 'lemma': 'MacFie', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 8, 'deprel': 'appos', 'deps': [('appos', 8)], 'misc': None}, {'id': 16, 'form': 'Nesfield', 'lemma': 'Nesfield', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 14, 'deprel': 'conj', 'deps': [('appos', 8), ('conj:en', 14)], 'misc': {'SpaceAfter': 'No'}}]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000036627/WR-P-E-I-0000036627.p.1.s.188.xml', 'sent_id': 'WR-P-E-I-0000036627.p.1.s.188', 'text': 'Sueter kreeg ook niets, maar zijn aannemers voor een alternatieve tank, MacFie en Nesfield, mochten duizend pond delen.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	mocht	PL -> SG	Sueter kreeg ook niets, maar zijn aannemers voor een alternatieve tank, MacFie en Nesfield,	Sueter kreeg ook niets, maar zijn aannemers voor een alternatieve tank, MacFie en Nesfield, mocht duizend pond delen.	[]	[{'id': 12, 'form': 'tank', 'lemma': 'tank', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': [('nmod:voor', 8)], 'misc': {'SpaceAfter': 'No'}}, {'id': 14, 'form': 'MacFie', 'lemma': 'MacFie', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 8, 'deprel': 'appos', 'deps': [('appos', 8)], 'misc': None}, {'id': 16, 'form': 'Nesfield', 'lemma': 'Nesfield', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 14, 'deprel': 'conj', 'deps': [('appos', 8), ('conj:en', 14)], 'misc': {'SpaceAfter': 'No'}}]	3	0	3	True	False	True	0.0983993766928735	SV-#	nld	PL	SG	SV	aux	+
Tegelijk was de NAVO echter een waarborg voor stabiliteit binnen West-Europa, waar grote machten elkaar in de loop van de geschiedenis steeds in een wankel evenwicht hadden gehouden.	gehouden	28	hadden	27.0	machten	14	{'Number': 'Plur', 'lemma': 'macht'}	NOUN	hadden	27	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'hebben'}	AUX	13	[{'id': 19, 'form': 'loop', 'lemma': 'loop', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 17, 'deprel': 'fixed', 'deps': [('fixed', 17)], 'misc': None}, {'id': 22, 'form': 'geschiedenis', 'lemma': 'geschiedenis', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 29, 'deprel': 'obl', 'deps': [('obl:in_de_loop_van', 29)], 'misc': None}]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000039081/WR-P-E-I-0000039081.p.1.s.75.xml', 'sent_id': 'WR-P-E-I-0000039081.p.1.s.75', 'text': 'Tegelijk was de NAVO echter een waarborg voor stabiliteit binnen West-Europa, waar grote machten elkaar in de loop van de geschiedenis steeds in een wankel evenwicht hadden gehouden.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	had	PL -> SG	Tegelijk was de NAVO echter een waarborg voor stabiliteit binnen West-Europa, waar grote machten elkaar in de loop van de geschiedenis steeds in een wankel evenwicht	Tegelijk was de NAVO echter een waarborg voor stabiliteit binnen West-Europa, waar grote machten elkaar in de loop van de geschiedenis steeds in een wankel evenwicht had gehouden.	[]	[{'id': 19, 'form': 'loop', 'lemma': 'loop', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 17, 'deprel': 'fixed', 'deps': [('fixed', 17)], 'misc': None}, {'id': 22, 'form': 'geschiedenis', 'lemma': 'geschiedenis', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 29, 'deprel': 'obl', 'deps': [('obl:in_de_loop_van', 29)], 'misc': None}]	2	0	2	True	False	True	0.005613101868392	SV-#	nld	PL	SG	SV	aux	+
Michael Faraday daarentegen gaf ooit een lezing over spiritualisme waarin hij stelde dat we bij het onderzoek hiernaar moeten beginnen bij de notie van wat fysiek mogelijk is en wat niet.	beginnen	19	moeten	18.0	we	13	{'Case': 'Nom', 'Person': '1', 'PronType': 'Prs', 'lemma': 'we'}	PRON	moeten	18	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'moeten', 'Person': '1'}	AUX	5	[{'id': 17, 'form': 'onderzoek', 'lemma': 'onderzoek', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 20, 'deprel': 'obl', 'deps': [('obl:bij', 20)], 'misc': None}]	{'archive': 'WR-P-E-I-dev.collection', 'source': 'LassyDevelop/WR-P-E-I-0000041235/WR-P-E-I-0000041235.p.1.s.237.xml', 'sent_id': 'WR-P-E-I-0000041235.p.1.s.237', 'text': 'Michael Faraday daarentegen gaf ooit een lezing over spiritualisme waarin hij stelde dat we bij het onderzoek hiernaar moeten beginnen bij de notie van wat fysiek mogelijk is en wat niet.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-dev.conllu'}	moet	PL -> SG	Michael Faraday daarentegen gaf ooit een lezing over spiritualisme waarin hij stelde dat we bij het onderzoek hiernaar	Michael Faraday daarentegen gaf ooit een lezing over spiritualisme waarin hij stelde dat we bij het onderzoek hiernaar moet beginnen bij de notie van wat fysiek mogelijk is en wat niet.	[]	[{'id': 17, 'form': 'onderzoek', 'lemma': 'onderzoek', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 20, 'deprel': 'obl', 'deps': [('obl:bij', 20)], 'misc': None}]	1	0	1	True	False	True	4.139962301096231e-05	SV-#	nld	PL	SG	SV	aux	+
Bewakers, die zaterdag in het huis van bewaring toezicht hielden bij de sportbeoefening van de gedetineerden, konden hun ogen nauwelijks geloven:	geloven	22	konden	18.0	Bewakers	0	{'Number': 'Plur', 'lemma': 'bewaker'}	NOUN	konden	18	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'kunnen'}	AUX	18	[{'id': 4, 'form': 'zaterdag', 'lemma': 'zaterdag', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl', 11)], 'misc': None}, {'id': 7, 'form': 'huis', 'lemma': 'huis', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl:in', 11)], 'misc': None}, {'id': 9, 'form': 'bewaring', 'lemma': 'bewaring', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 7, 'deprel': 'nmod', 'deps': [('nmod:van', 7)], 'misc': None}, {'id': 10, 'form': 'toezicht', 'lemma': 'toezicht', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obj', 'deps': [('obj', 11)], 'misc': None}, {'id': 11, 'form': 'hielden', 'lemma': 'houden', 'upos': 'VERB', 'xpos': 'WW|pv|verl|mv', 'feats': {'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'houden'}, 'head': 1, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 1)], 'misc': None}, {'id': 14, 'form': 'sportbeoefening', 'lemma': 'sport_beoefening', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl:bij', 11)], 'misc': None}]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3145.xml', 'sent_id': 'cdb\\3145', 'text': 'Bewakers, die zaterdag in het huis van bewaring toezicht hielden bij de sportbeoefening van de gedetineerden, konden hun ogen nauwelijks geloven:', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	kon	PL -> SG	Bewakers, die zaterdag in het huis van bewaring toezicht hielden bij de sportbeoefening van de gedetineerden,	Bewakers, die zaterdag in het huis van bewaring toezicht hielden bij de sportbeoefening van de gedetineerden, kon hun ogen nauwelijks geloven:	[{'id': 11, 'form': 'hielden', 'lemma': 'houden', 'upos': 'VERB', 'xpos': 'WW|pv|verl|mv', 'feats': {'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'houden'}, 'head': 1, 'deprel': 'acl:relcl', 'deps': [('acl:relcl', 1)], 'misc': None}]	[{'id': 4, 'form': 'zaterdag', 'lemma': 'zaterdag', 'upos': 'PROPN', 'xpos': 'N|eigen|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl', 11)], 'misc': None}, {'id': 7, 'form': 'huis', 'lemma': 'huis', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl:in', 11)], 'misc': None}, {'id': 9, 'form': 'bewaring', 'lemma': 'bewaring', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 7, 'deprel': 'nmod', 'deps': [('nmod:van', 7)], 'misc': None}, {'id': 10, 'form': 'toezicht', 'lemma': 'toezicht', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obj', 'deps': [('obj', 11)], 'misc': None}, {'id': 14, 'form': 'sportbeoefening', 'lemma': 'sport_beoefening', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|zijd|stan', 'feats': {'Gender': 'Com', 'Number': 'Sing'}, 'head': 11, 'deprel': 'obl', 'deps': [('obl:bij', 11)], 'misc': None}]	6	1	5	True	False	False	0.0111529053353401	SV-#	nld	PL	SG	SV	aux	+
Daarvoor is gekozen omdat gemeenten bij uitstek het lokale gezondheidsbeleid kunnen toespitsen op de specifieke gezondheidssituatie en zorgbehoeften van kinderen en jongeren in de eigen gemeente.	toespitsen	11	kunnen	10.0	gemeenten	4	{'Number': 'Plur', 'lemma': 'gemeente'}	NOUN	kunnen	10	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'kunnen'}	AUX	6	[{'id': 7, 'form': 'uitstek', 'lemma': 'uitstek', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 12, 'deprel': 'obl', 'deps': [('obl:bij', 12)], 'misc': None}]	{'archive': 'nl_alpinodev-ud-test.collection', 'source': 'LassyDevelop/WR-P-P-L-0000000003/WR-P-P-L-0000000003.p.18.s.2.xml', 'sent_id': 'WR-P-P-L-0000000003\\WR-P-P-L-0000000003.p.18.s.2', 'text': 'Daarvoor is gekozen omdat gemeenten bij uitstek het lokale gezondheidsbeleid kunnen toespitsen op de specifieke gezondheidssituatie en zorgbehoeften van kinderen en jongeren in de eigen gemeente.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-test.conllu'}	kan	PL -> SG	Daarvoor is gekozen omdat gemeenten bij uitstek het lokale gezondheidsbeleid	Daarvoor is gekozen omdat gemeenten bij uitstek het lokale gezondheidsbeleid kan toespitsen op de specifieke gezondheidssituatie en zorgbehoeften van kinderen en jongeren in de eigen gemeente.	[]	[{'id': 7, 'form': 'uitstek', 'lemma': 'uitstek', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 12, 'deprel': 'obl', 'deps': [('obl:bij', 12)], 'misc': None}]	1	0	1	True	False	True	0.0020269534524749	SV-#	nld	PL	SG	SV	aux	+
Zowel de voorzitter van deze commissie, dr. M. J. Wertenbroek, als de eindrapporteur van het concilie, mr. P. V. Nolet uit Eindhoven, constateerden dat de verwachtingen van de discussies waarschijnlijk wat te hoog gespannen waren geweest.	gespannen	37	waren	38.0	verwachtingen	29	{'Number': 'Plur', 'lemma': 'verwachting'}	NOUN	waren	38	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	9	[{'id': 33, 'form': 'discussies', 'lemma': 'discussie', 'upos': 'NOUN', 'xpos': 'N|soort|mv|basis', 'feats': {'Number': 'Plur'}, 'head': 30, 'deprel': 'nmod', 'deps': [('nmod:van', 30)], 'misc': None}]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/5624.xml', 'sent_id': 'cdb\\5624', 'text': 'Zowel de voorzitter van deze commissie, dr. M. J. Wertenbroek, als de eindrapporteur van het concilie, mr. P. V. Nolet uit Eindhoven, constateerden dat de verwachtingen van de discussies waarschijnlijk wat te hoog gespannen waren geweest.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	was	PL -> SG	Zowel de voorzitter van deze commissie, dr. M. J. Wertenbroek, als de eindrapporteur van het concilie, mr. P. V. Nolet uit Eindhoven, constateerden dat de verwachtingen van de discussies waarschijnlijk wat te hoog gespannen	Zowel de voorzitter van deze commissie, dr. M. J. Wertenbroek, als de eindrapporteur van het concilie, mr. P. V. Nolet uit Eindhoven, constateerden dat de verwachtingen van de discussies waarschijnlijk wat te hoog gespannen was geweest.	[{'id': 33, 'form': 'discussies', 'lemma': 'discussie', 'upos': 'NOUN', 'xpos': 'N|soort|mv|basis', 'feats': {'Number': 'Plur'}, 'head': 30, 'deprel': 'nmod', 'deps': [('nmod:van', 30)], 'misc': None}]	[]	1	1	0	True	True	False	0.0201945763917823	SV-#	nld	PL	SG	SV	aux	+
